cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
4,bursty,RR,False,rr,3,demand,5,542739.4649825632,14315.637444128657,2840884.05,252373.57886849347,632679.1268633383,30343.345337291717,1.1656520205862047,0.04435152911570462,5.250148172117815,0.5973138973387192,0.42443793951782416,0.018970511119552173,0.14317472241735113,0.015237881664339198,0.7540908742171084,0.01845487868521301,198.6,6.518289346139829,0.5010483444572912,0.017368456458302598
4,poisson,RR,True,rr-phase,0,served,5,394507.4192976488,2614.847505636616,821863.7,5481.728,157964.47499539473,7169.789689233394,0.40038889893958524,0.017622960943349458,2.0833985063814926,0.02309867680001104,0.8617311154540261,0.010496456532945442,0.0,0.0,0.0,0.0,144.4,0.4800999895855029,0.36465110893405933,0.0017577367212261476
4,poisson,RR,True,rr-phase,1,served,5,395777.89046874904,3601.621702930417,833989.025,28923.263801800626,158781.76849660673,5947.565979816644,0.40114877971578566,0.013381571769843965,2.1074100978057118,0.07574234671841752,0.861323179140211,0.00793956249045827,0.0,0.0,0.0,0.0,142.2,0.7333648478076925,0.3590993183982846,0.002766156311456964
4,poisson,RR,True,rr-phase,2,served,5,392309.24632679764,5324.626273763431,833525.7,31678.621170515362,156230.69199424676,5181.452389518571,0.39831181596505166,0.014218388292007078,2.1249449027412814,0.08210727439767543,0.8629994752250453,0.008394631775963085,0.0,0.0,0.0,0.0,142.8,1.4402999687565088,0.36061446347158865,0.0041749192244704535
4,poisson,RR,True,rr-phase,3,served,5,392021.26146601926,5905.39048554978,839690.725,28080.197325391448,155322.58576327228,11223.134210810109,0.3963087316670575,0.029111824680426297,2.1436091656990928,0.10614044236125204,0.8639495871615638,0.017079913286599926,0.0,0.0,0.0,0.0,143.6,1.592311527308648,0.3626283624817134,0.0039912334105094245
4,poisson,RR,True,rr-phase,0,demand,5,394507.4192976488,2614.847505636616,821863.7,5481.728,157964.47499539473,7169.789689233394,0.40038889893958524,0.017622960943349458,2.0833985063814926,0.02309867680001104,0.8617311154540261,0.010496456532945442,0.0,0.0,0.0,0.0,144.4,0.4800999895855029,0.36465110893405933,0.0017577367212261476
4,poisson,RR,True,rr-phase,1,demand,5,395777.89046874904,3601.621702930417,833989.025,28923.263801800626,158781.76849660673,5947.565979816644,0.40114877971578566,0.013381571769843965,2.1074100978057118,0.07574234671841752,0.861323179140211,0.00793956249045827,0.0,0.0,0.0,0.0,142.2,0.7333648478076925,0.3590993183982846,0.002766156311456964
4,poisson,RR,True,rr-phase,2,demand,5,392309.24632679764,5324.626273763431,833525.7,31678.621170515362,156230.69199424676,5181.452389518571,0.39831181596505166,0.014218388292007078,2.1249449027412814,0.08210727439767543,0.8629994752250453,0.008394631775963085,0.0,0.0,0.0,0.0,142.8,1.4402999687565088,0.36061446347158865,0.0041749192244704535
4,poisson,RR,True,rr-phase,3,demand,5,392021.26146601926,5905.39048554978,839690.725,28080.197325391448,155322.58576327228,11223.134210810109,0.3963087316670575,0.029111824680426297,2.1436091656990928,0.10614044236125204,0.8639495871615638,0.017079913286599926,0.0,0.0,0.0,0.0,143.6,1.592311527308648,0.3626283624817134,0.0039912334105094245
4,poisson,DRF,False,drf,0,served,5,588700.7345509857,17623.04313650725,900000.0,0.0,231402.35004928516,14772.97836843822,0.39298207274149005,0.020768773868850027,1.530228334757946,0.04615623841362271,0.8660748254801354,0.012381807673435852,0.07811759595166677,0.021469036504087918,0.7148867799901438,0.014823627957709001,208.2,8.161699822953548,0.5262640563904687,0.019947024555851525
